Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
AV,11373,173.5,762.6,2,9.8,Rash,rain,slippery,High,4953,Good
AV,11374,517.5,747.2,6,10.41,Skilled,motorway,overcast,High,5126,Good
AV,11375,571.3,818.5,3,9.64,Rash,fog,not visible,High,5622,Good
AV,11376,1691.3,763.4,9,11.13,Rash,fog,not visible,Low,5011,Medium
AV,11377,835.6,793.4,10,11.16,Skilled,motorway,overcast,Low,7447,Good
AV,11378,941.3,824.2,9,11.39,Skilled,fog,not visible,Low,7448,Good
AV,11379,1305.7,746.0,1,10.28,Skilled,fog,not visible,High,5572,Good
AV,11380,561.7,768.3,6,12.46,Rash,motorway,overcast,Low,5569,Good
AV,11381,1171.6,772.65,13,11.08,Skilled,night,clear,Low,7217,Good
AV,11382,835.3,765.0,12,10.65,Skilled,motorway,overcast,High,7449,Good
AV,11383,576.6,838.8,4,10.81,Skilled,fog,not visible,High,5624,Good
AV,11384,963.6,817.1,6,11.59,Skilled,fog,not visible,Low,7450,Good
AV,11385,934.0,721.8,6,10.76,Skilled,snow,slippery,High,7451,Good
AV,11386,27.2,708.0,6,10.19,Rash,rain,slippery,High,3854,Medium
AV,11387,487.5,770.2,5,11.85,Rash,night,clear,Low,5071,Good
AV,11388,1164.0,820.9,4,10.67,Skilled,fog,not visible,High,7284,Good
AV,11389,1679.1,735.1,11,12.06,Rash,night,clear,Low,5014,Medium
AV,11390,709.0,773.6,20,11.08,Skilled,snow,slippery,Low,7452,Good
AV,11391,286.1,835.6,5,10.9,Rash,motorway,overcast,High,4956,Good
AV,11392,997.8,788.4,8,12.24,Skilled,motorway,overcast,Low,7453,Good
AV,11393,1049.6,751.8,13,12.33,Rash,motorway,overcast,Low,7454,Good
AV,11394,690.0,771.6,16,10.35,Skilled,rain,slippery,High,7455,Good
AV,11395,940.133333333333,768.533333333333,14,10.58,Skilled,rain,slippery,High,7456,Good
AV,11396,796.4,760.0,9,10.83,Skilled,snow,slippery,High,7457,Good
AV,11397,850.5,783.7,8,12.45,Rash,junction,sunny,Low,7458,Good
AV,11398,1036.5,780.95,8,11.16,Skilled,snow,slippery,Low,7459,Good
AV,11399,698.8,757.5,15,10.18,Skilled,fog,not visible,High,7460,Good
AV,11400,1303.1,778.7,2,12.35,Rash,motorway,overcast,Low,5621,Good
AV,11401,1208.8,823.4,2,9.83,Skilled,fog,not visible,High,6293,Good
AV,11402,851.25,763.425,34,10.68,Skilled,snow,slippery,High,7461,Good
AV,11403,1003.4,825.0,8,9.88,Skilled,fog,not visible,High,7462,Good
AV,11404,1067.7,766.2,14,11.53,Skilled,motorway,overcast,Low,7463,Good
AV,11405,87.1,801.7,2,8.88,Skilled,rain,slippery,High,4554,Medium
AV,11406,732.55,1009.7,10,10.4,Skilled,rain,slippery,High,7464,Good
AV,11407,713.0,772.6,15,10.53,Skilled,snow,slippery,High,7465,Good
AV,11408,694.8,750.7,9,10.97,Skilled,night,clear,High,7466,Good
AV,11409,1011.2,828.7,3,8.94,Skilled,rain,slippery,High,7467,Good
AV,11410,713.7,746.5,6,10.77,Skilled,fog,not visible,High,7468,Good
AV,11411,1073.2,851.2,7,10.34,Skilled,fog,not visible,High,7469,Good
AV,11412,1138.6,799.3,9,10.42,Skilled,fog,not visible,High,7470,Good
AV,11413,821.65,754.05,5,9.66,Skilled,motorway,overcast,High,7471,Good
AV,11414,1035.5,831.3,3,13.0,Skilled,motorway,overcast,Low,7472,Good
AV,11415,1138.3,825.9,5,9.1,Rash,rain,slippery,High,7473,Good
AV,11416,1483.4,850.6,16,11.91,Skilled,night,clear,Low,5018,Good
AV,11417,1809.7,807.8,4,10.73,Skilled,snow,slippery,High,4273,Medium
AV,11418,161.2,770.5,4,10.05,Rash,snow,slippery,High,4955,Good
AV,11419,368.1,776.9,9,9.66,Skilled,rain,slippery,High,4959,Good
AV,11420,309.3,823.25,5,12.09,Rash,night,clear,Low,4957,Good
AV,11421,1348.7,791.0,8,11.22,Skilled,rain,slippery,Low,5233,Good
AV,11422,372.5,802.8,9,9.87,Rash,fog,not visible,High,4963,Good
AV,11423,1096.7,810.5,10,10.05,Skilled,fog,not visible,High,7474,Good
AV,11424,1365.7,855.6,3,12.85,Skilled,motorway,overcast,Low,5080,Good
AV,11425,980.35,804.2,19,12.25,Skilled,night,clear,Low,7475,Good
AV,11426,9.7,743.3,2,11.91,Skilled,motorway,overcast,Low,2895,Medium
AV,11427,199.4,735.8,5,9.99,Skilled,fog,not visible,High,4961,Good
AV,11428,141.4,811.0,9,11.03,Rash,night,clear,Low,4919,Medium
AV,11429,1721.4,837.3,5,10.34,Skilled,fog,not visible,High,4996,Medium
AV,11430,309.4,771.4,1,8.63,Rash,rain,slippery,High,4964,Good
AV,11431,981.9,754.5,10,8.7,Rash,rain,slippery,High,7476,Good
AV,11432,519.9,729.4,5,11.62,Skilled,night,clear,Low,5133,Good
AV,11433,858.6,831.2,10,10.25,Rash,fog,not visible,High,7477,Good
AV,11434,1380.6,806.2,2,11.2,Rash,fog,not visible,Low,5077,Good
AV,11435,951.2,761.85,25,11.09,Skilled,rain,slippery,Low,7478,Good
AV,11436,1082.15,839.4,6,11.78,Skilled,motorway,overcast,Low,7479,Good
AV,11437,937.85,773.25,11,10.79,Skilled,fog,not visible,High,7480,Good
AV,11438,1059.4,775.7,15,11.78,Skilled,night,clear,Low,7481,Good
AV,11439,966.6,876.7,3,12.49,Skilled,motorway,overcast,Low,7482,Good
AV,11440,1268.3,817.4,9,9.97,Rash,fog,not visible,High,5808,Good
AV,11441,1383.5,746.5,4,9.51,Rash,rain,slippery,High,5044,Good
AV,11442,865.275,745.8,18,10.85,Skilled,motorway,overcast,High,7483,Good
AV,11443,973.8,815.0,10,10.19,Skilled,fog,not visible,High,7484,Good
AV,11444,1591.8,723.2,11,10.52,Skilled,fog,not visible,High,5020,Good
AV,11445,948.3,883.0,4,13.25,Skilled,motorway,overcast,Low,7485,Good
AV,11446,137.2,799.7,5,9.66,Rash,rain,slippery,High,4958,Medium
AV,11447,76.8,725.6,7,9.88,Rash,fog,not visible,High,4281,Medium
AV,11448,769.2,801.3,5,11.89,Skilled,night,clear,Low,7486,Good
AV,11449,985.05,758.05,10,10.18,Skilled,rain,slippery,High,7487,Good
AV,11450,818.28,776.36,12,10.46,Skilled,rain,slippery,High,7488,Good
AV,11451,1702.8,775.1,5,10.5,Rash,snow,slippery,High,5013,Medium
AV,11452,1014.8,745.0,5,12.09,Rash,night,clear,Low,7489,Good
AV,11453,909.9,780.1,13,11.63,Skilled,rain,slippery,Low,7490,Good
AV,11454,693.8,770.0,14,11.09,Skilled,snow,slippery,Low,7491,Good
AV,11455,435.6,819.0,13,9.63,Rash,rain,slippery,High,5001,Good
AV,11456,948.65,742.3,11,10.74,Skilled,fog,not visible,High,7492,Good
AV,11457,1390.5,743.0,7,10.09,Skilled,fog,not visible,High,5081,Good
AV,11458,613.7,852.4,6,10.51,Skilled,motorway,overcast,High,6319,Good
AV,11459,1799.4,786.9,8,10.33,Rash,rain,slippery,High,4353,Medium
AV,11460,632.25,766.85,23,10.23,Rash,rain,slippery,High,7001,Good
AV,11461,220.4,764.9,8,10.64,Rash,snow,slippery,High,4962,Medium
AV,11462,1726.3,755.5,7,10.45,Skilled,fog,not visible,High,5021,Good
AV,11463,118.9,724.35,15,10.13,Rash,fog,not visible,High,4928,Medium
AV,11464,134.8,762.9,9,11.08,Rash,rain,slippery,Low,4966,Good
AV,11465,1104.9,795.0,7,12.2,Rash,motorway,overcast,Low,7493,Good
AV,11466,944.8,712.0,5,10.58,Rash,motorway,overcast,High,7494,Good
AV,11467,1138.2,769.3,15,10.92,Skilled,snow,slippery,High,7495,Good
AV,11468,185.2,821.0,15,11.13,Skilled,snow,slippery,Low,4968,Good
AV,11469,597.9,754.866666666667,8,10.39,Rash,rain,slippery,High,6193,Good
AV,11470,1198.83333333333,825.433333333333,13,11.0,Skilled,snow,slippery,High,6868,Good
AV,11471,1712.3,765.6,14,10.57,Skilled,fog,not visible,High,5022,Medium
AV,11472,1199.0,830.4,2,10.36,Skilled,fog,not visible,High,6787,Good
AV,11473,1168.6,818.3,7,11.24,Skilled,night,clear,Low,7286,Good
AV,11474,629.3,766.5,17,9.85,Rash,rain,slippery,High,7030,Good
AV,11475,329.2,777.5,5,10.02,Skilled,rain,slippery,High,4971,Good
AV,11476,998.8,760.4,10,11.48,Skilled,snow,slippery,Low,7496,Good
AV,11477,303.3,790.1,11,11.41,Rash,snow,slippery,Low,4974,Good
AV,11478,760.866666666667,770.533333333333,14,10.76,Skilled,fog,not visible,High,7497,Good
AV,11479,536.8,771.0,7,11.87,Skilled,night,clear,Low,5378,Good
AV,11480,253.5,758.9,16,10.34,Skilled,fog,not visible,High,4975,Good
AV,11481,919.4,824.7,3,9.2,Skilled,rain,slippery,High,7498,Good
AV,11482,807.416666666667,766.583333333333,17,11.69,Skilled,motorway,overcast,Low,7499,Good
AV,11483,1050.06666666667,913.333333333333,20,9.15,Skilled,rain,slippery,High,7500,Good
AV,11484,1430.7,782.5,11,11.54,Rash,night,clear,Low,5048,Good
AV,11485,952.0,734.6,9,11.96,Skilled,night,clear,Low,7501,Good
AV,11486,775.633333333333,766.166666666667,17,10.6,Skilled,snow,slippery,High,7502,Good
AV,11487,315.5,767.2,8,12.08,Rash,night,clear,Low,4977,Good
AV,11488,1685.3,863.5,8,11.47,Rash,motorway,overcast,Low,5025,Good
AV,11489,917.8,846.7,4,9.88,Skilled,rain,slippery,High,7503,Good
AV,11490,810.4,790.6,15,11.67,Skilled,night,clear,Low,7504,Good
AV,11491,1111.5,781.35,14,10.74,Skilled,fog,not visible,High,7505,Good
AV,11492,613.0,750.7,6,11.28,Skilled,motorway,overcast,Low,6582,Good
AV,11493,1180.3,771.0,10,11.67,Rash,night,clear,Low,7306,Good
AV,11494,1896.4,719.2,8,11.12,Skilled,snow,slippery,Low,3688,Medium
AV,11495,725.1,828.3,8,10.27,Skilled,fog,not visible,High,7506,Good
AV,11496,1801.5,678.2,4,8.72,Rash,rain,slippery,High,4275,Medium
AV,11497,69.0,782.2,7,9.67,Rash,rain,slippery,High,4220,Medium
AV,11498,659.175,764.325,13,10.78,Skilled,fog,not visible,High,7507,Good
AV,11499,53.2,789.1,9,10.2,Rash,fog,not visible,High,4137,Medium
AV,11500,848.825,762.325,18,11.7,Skilled,night,clear,Low,7508,Good
AV,11501,1091.9,750.7,9,9.95,Rash,fog,not visible,High,7509,Good
AV,11502,582.35,754.8,10,10.9,Skilled,fog,not visible,High,5852,Good
AV,11503,1017.7,763.8,9,11.76,Skilled,motorway,overcast,Low,7510,Good
AV,11504,983.9,783.1,4,11.15,Skilled,fog,not visible,Low,7511,Good
AV,11505,736.8,773.2,7,10.85,Skilled,night,clear,High,7512,Good
AV,11506,915.35,802.45,17,10.72,Skilled,snow,slippery,High,7513,Good
AV,11507,957.9,745.25,8,10.45,Skilled,rain,slippery,High,7514,Good
AV,11508,832.0,847.0,7,12.48,Skilled,motorway,overcast,Low,7515,Good
AV,11509,1013.25,772.05,14,12.04,Skilled,motorway,overcast,Low,7516,Good
AV,11510,878.2,760.3,17,10.73,Skilled,rain,slippery,High,7517,Good
AV,11511,118.3,762.5,10,9.77,Skilled,fog,not visible,High,4845,Medium
AV,11512,1355.2,781.1,4,10.46,Skilled,snow,slippery,High,5108,Good
AV,11513,320.6,719.7,2,11.92,Skilled,night,clear,Low,4982,Good
AV,11514,1345.2,778.9,4,10.55,Rash,night,clear,High,5323,Good
AV,11515,1190.7,805.6,8,12.15,Skilled,motorway,overcast,Low,7046,Good
AV,11516,959.8,827.2,18,10.89,Skilled,snow,slippery,High,7518,Good
AV,11517,989.8,826.2,6,10.45,Skilled,fog,not visible,High,7519,Good
AV,11518,1457.7,839.0,2,11.41,Skilled,fog,not visible,Low,5043,Good
AV,11519,1205.6,800.8,9,12.12,Skilled,night,clear,Low,6713,Good
AV,11520,947.7,772.9,16,11.56,Skilled,motorway,overcast,Low,7520,Good
AV,11521,387.6,782.1,7,9.83,Rash,rain,slippery,High,4988,Good
AV,11522,1036.9,770.6,9,11.76,Skilled,motorway,overcast,Low,7521,Good
AV,11523,1745.6,721.0,5,10.76,Rash,snow,slippery,High,4775,Medium
AV,11524,946.45,832.85,8,10.61,Skilled,fog,not visible,High,7522,Good
AV,11525,1210.5,807.0,8,11.34,Skilled,snow,slippery,Low,6361,Good
AV,11526,899.8,818.4,8,9.44,Skilled,rain,slippery,High,7523,Good
AV,11527,1668.92,810.42,21,11.45,Rash,snow,slippery,Low,5026,Medium
AV,11528,291.3,776.2,14,10.22,Skilled,rain,slippery,High,4986,Good
AV,11529,471.8,779.3,10,10.41,Rash,fog,not visible,High,5047,Good
AV,11530,984.0,627.75,15,11.48,Skilled,snow,slippery,Low,963,Medium
AV,11531,1375.1,755.4,17,10.85,Skilled,snow,slippery,High,5086,Good
AV,11532,604.6,739.6,8,12.6,Rash,motorway,overcast,Low,6276,Good
AV,11533,1176.7,801.9,6,10.62,Skilled,fog,not visible,High,7339,Good
AV,11534,760.95,758.2,14,11.93,Skilled,night,clear,Low,7524,Good
AV,11535,1761.3,743.5,6,11.78,Skilled,motorway,overcast,Low,4376,Medium
AV,11536,325.0,756.3,16,11.84,Skilled,night,clear,Low,4995,Good
AV,11537,64.4,724.5,12,10.5,Rash,rain,slippery,High,4145,Medium
AV,11538,848.3,779.1,22,9.92,Skilled,fog,not visible,High,7525,Good
AV,11539,817.0,844.8,9,10.37,Skilled,fog,not visible,High,7526,Good
AV,11540,1281.3,771.5,8,11.16,Skilled,fog,not visible,Low,5798,Good
AV,11541,55.4,707.7,7,11.28,Rash,night,clear,Low,4092,Medium
AV,11542,656.9,1010.5,4,11.62,Skilled,motorway,overcast,Low,6307,Good
AV,11543,96.35,715.65,3,9.89,Skilled,fog,not visible,High,4683,Medium
AV,11544,237.5,759.3,4,11.9,Skilled,fog,not visible,Low,4980,Good
AV,11545,844.7,767.5,7,10.02,Skilled,fog,not visible,High,7527,Good
AV,11546,1257.1,790.3,10,9.99,Rash,rain,slippery,High,5984,Good
AV,11547,1666.6,767.4,12,10.6,Rash,fog,not visible,High,5033,Good
AV,11548,715.0,743.333333333333,11,12.19,Rash,motorway,overcast,Low,7528,Good
AV,11549,1548.5,846.5,8,10.58,Rash,snow,slippery,High,5035,Good
AV,11550,639.0,802.1,6,10.64,Skilled,rain,slippery,High,7194,Good
AV,11551,384.4,729.7,6,9.53,Skilled,rain,slippery,High,4998,Good
AV,11552,1708.7,748.9,3,10.21,Skilled,fog,not visible,High,5034,Medium
AV,11553,777.0,767.45,22,10.41,Skilled,fog,not visible,High,7529,Good
AV,11554,515.6,770.5,5,10.53,Skilled,fog,not visible,High,5151,Good
AV,11555,28.9,772.8,8,9.15,Rash,rain,slippery,High,3964,Medium
AV,11556,230.2,748.4,6,10.21,Skilled,fog,not visible,High,4981,Good
AV,11557,1104.75,771.9,21,9.67,Skilled,rain,slippery,High,7530,Good
AV,11558,1429.8,788.5,4,10.11,Rash,fog,not visible,High,5087,Good
AV,11559,1047.1,782.65,21,10.81,Skilled,motorway,overcast,High,7531,Good
AV,11560,757.4,782.1,19,11.01,Skilled,night,clear,Low,7532,Good
AV,11561,168.8,723.5,7,11.04,Rash,snow,slippery,Low,4973,Medium
AV,11562,731.55,746.3,8,10.8,Skilled,rain,slippery,High,7533,Good
AV,11563,1857.6,693.6,17,11.38,Rash,snow,slippery,Low,4013,Medium
AV,11564,950.5,767.5,12,10.78,Skilled,motorway,overcast,High,7534,Good
AV,11565,812.95,781.0,12,11.83,Skilled,motorway,overcast,Low,7535,Good
AV,11566,918.7,743.5,9,11.04,Skilled,snow,slippery,Low,7536,Good
AV,11567,530.6,794.9,5,9.68,Rash,rain,slippery,High,5175,Good
AV,11568,819.4,847.2,9,10.86,Skilled,fog,not visible,High,7537,Good
AV,11569,796.8,770.8,9,11.05,Rash,rain,slippery,Low,7538,Good
AV,11570,343.0,839.6,2,12.9,Skilled,motorway,overcast,Low,5000,Good
AV,11571,819.4,755.2,10,9.73,Skilled,rain,slippery,High,7539,Good
AV,11572,864.3,838.9,3,11.21,Skilled,snow,slippery,Low,7540,Good
AV,11573,1186.5,777.3,6,10.9,Skilled,snow,slippery,High,7292,Good
AV,11574,1733.0,757.4,4,12.87,Rash,motorway,overcast,Low,4945,Medium
AV,11575,1059.9,774.4,17,10.75,Skilled,snow,slippery,High,7541,Good
AV,11576,880.333333333333,762.866666666667,19,10.47,Skilled,rain,slippery,High,7542,Good
AV,11577,1294.95,815.65,6,10.73,Rash,snow,slippery,High,5701,Good
AV,11578,742.833333333333,784.133333333333,14,11.29,Skilled,night,clear,Low,7543,Good
AV,11579,559.3,770.1,10,11.21,Skilled,night,clear,Low,5623,Good
AV,11580,547.45,774.9,3,13.02,Skilled,motorway,overcast,Low,5561,Good
AV,11581,1158.8,786.5,9,11.11,Skilled,snow,slippery,Low,7507,Good
AV,11582,622.9,794.7,6,10.58,Skilled,fog,not visible,High,6879,Good
AV,11583,931.7,745.25,16,10.43,Skilled,fog,not visible,High,7544,Good
AV,11584,1340.4,829.2,8,10.16,Skilled,fog,not visible,High,5338,Good
AV,11585,868.3,767.316666666667,11,9.88,Skilled,rain,slippery,High,7545,Good
AV,11586,1704.6,787.0,3,11.06,Rash,snow,slippery,Low,5037,Good
AV,11587,1674.2,830.1,25,9.07,Rash,rain,slippery,High,5039,Good
AV,11588,824.55,771.0,13,11.68,Skilled,night,clear,Low,7546,Good
AV,11589,1711.2,789.9,1,9.44,Rash,rain,slippery,High,5040,Good
AV,11590,780.5,763.8,11,9.96,Rash,rain,slippery,High,7547,Good
AV,11591,1208.0,784.0,24,9.43,Skilled,rain,slippery,High,6556,Good
AV,11592,330.8,764.2,1,10.17,Rash,fog,not visible,High,5002,Good
AV,11593,1077.4,793.7,12,10.36,Skilled,rain,slippery,High,7548,Good
AV,11594,1207.2,780.9,7,9.48,Skilled,rain,slippery,High,6592,Good
AV,11595,948.1,829.6,17,10.85,Skilled,motorway,overcast,High,7549,Good
AV,11596,849.75,764.3,15,11.81,Skilled,motorway,overcast,Low,7550,Good
AV,11597,773.9,784.6,9,12.07,Skilled,motorway,overcast,Low,7551,Good
AV,11598,752.3,803.3,7,10.51,Skilled,fog,not visible,High,7552,Good
AV,11599,410.7,766.3,5,11.04,Rash,snow,slippery,Low,5015,Good
AV,11600,611.1,728.5,6,12.4,Skilled,motorway,overcast,Low,6578,Good
AV,11601,656.0,797.7,6,12.44,Rash,motorway,overcast,Low,7553,Good
AV,11602,853.6,760.1,20,10.26,Skilled,rain,slippery,High,7554,Good
AV,11603,741.2,752.5,8,11.88,Skilled,night,clear,Low,7555,Good
AV,11604,127.7,718.6,8,11.3,Skilled,snow,slippery,Low,4979,Medium
AV,11605,58.2,721.4,22,10.89,Rash,night,clear,High,4143,Medium
AV,11606,1431.9,847.0,6,10.99,Skilled,snow,slippery,High,5074,Good
AV,11607,709.1,794.5,9,11.12,Skilled,motorway,overcast,Low,7556,Good
AV,11608,592.5,759.8,8,9.92,Skilled,rain,slippery,High,5959,Good
AV,11609,1105.78,761.1,12,10.27,Skilled,fog,not visible,High,7557,Good
AV,11610,1219.0,880.0,6,12.99,Skilled,motorway,overcast,Low,6147,Good
AV,11611,1414.5,788.4,8,12.26,Rash,motorway,overcast,Low,5092,Good
AV,11612,1162.36666666667,790.333333333333,11,11.41,Skilled,snow,slippery,Low,7553,Good
AV,11613,748.4,766.25,16,12.2,Skilled,night,clear,Low,7558,Good
AV,11614,1346.5,660.5,4,10.09,Rash,rain,slippery,High,5117,Good
AV,11615,202.8,819.3,7,10.77,Rash,motorway,overcast,High,4983,Good
AV,11616,869.2,742.2,8,9.7,Skilled,fog,not visible,High,7559,Good
AV,11617,1571.1,837.7,15,9.96,Skilled,fog,not visible,High,5042,Good
AV,11618,163.2,751.1,5,12.11,Skilled,night,clear,Low,4989,Good
AV,11619,166.2,772.5,3,11.38,Skilled,fog,not visible,Low,4990,Good
AV,11620,1577.6,740.5,3,12.55,Rash,motorway,overcast,Low,5045,Good
AV,11621,479.0,773.0,3,9.65,Rash,fog,not visible,High,5072,Good
AV,11622,682.8,837.3,8,10.18,Rash,rain,slippery,High,7560,Good
AV,11623,928.7,775.2,12,11.13,Skilled,snow,slippery,Low,7561,Good
AV,11624,393.0,827.8,5,9.66,Skilled,fog,not visible,High,5004,Good
AV,11625,347.0,750.9,3,11.2,Rash,fog,not visible,Low,5012,Good
AV,11626,71.6,700.6,7,11.72,Rash,motorway,overcast,Low,4231,Medium
AV,11627,525.45,781.4,5,10.17,Skilled,fog,not visible,High,5165,Good
AV,11628,459.7,795.05,10,11.19,Skilled,fog,not visible,Low,5043,Good
AV,11629,1074.8,771.0,20,10.72,Skilled,motorway,overcast,High,7562,Good
AV,11630,1742.55,729.7,19,10.73,Rash,rain,slippery,High,4962,Medium
AV,11631,1203.9,827.2,4,10.49,Skilled,fog,not visible,High,6566,Good
AV,11632,492.2,828.1,2,9.56,Skilled,fog,not visible,High,5091,Good
AV,11633,350.05,824.95,15,11.53,Skilled,night,clear,Low,5024,Good
AV,11634,924.9,797.9,9,9.58,Rash,rain,slippery,High,7563,Good
AV,11635,795.65,761.65,12,10.77,Skilled,fog,not visible,High,7564,Good
AV,11636,965.3,770.4,17,9.44,Skilled,rain,slippery,High,7565,Good
AV,11637,919.6,748.2,13,9.79,Skilled,rain,slippery,High,7566,Good
AV,11638,833.2,755.266666666667,13,9.64,Skilled,rain,slippery,High,7567,Good
AV,11639,961.3,741.1,11,12.23,Skilled,motorway,overcast,Low,7568,Good
AV,11640,1027.4,752.85,12,12.33,Skilled,motorway,overcast,Low,7569,Good
AV,11641,1565.2,832.2,12,9.8,Rash,fog,not visible,High,5047,Good
AV,11642,724.6,769.1,15,10.57,Skilled,snow,slippery,High,7570,Good
AV,11643,1592.6,858.5,3,8.87,Rash,rain,slippery,High,5050,Medium
AV,11644,70.8,704.4,11,12.47,Rash,motorway,overcast,Low,4358,Medium
AV,11645,1151.86666666667,770.8,20,10.49,Skilled,fog,not visible,High,7571,Good
AV,11646,1844.7,722.25,9,10.72,Skilled,snow,slippery,High,4100,Medium
AV,11647,854.7,746.05,11,9.51,Rash,rain,slippery,High,7572,Good
AV,11648,1090.35,778.75,21,10.78,Skilled,snow,slippery,High,7573,Good
AV,11649,994.6,812.9,12,10.99,Rash,motorway,overcast,High,7574,Good
AV,11650,778.433333333333,767.266666666667,13,10.38,Skilled,fog,not visible,High,7575,Good
AV,11651,432.8,739.5,7,11.58,Skilled,night,clear,Low,5052,Good
AV,11652,956.8,775.5,20,10.87,Skilled,snow,slippery,High,7576,Good
AV,11653,758.4,826.2,5,9.77,Skilled,fog,not visible,High,7577,Good
AV,11654,1627.85,860.7,4,9.81,Skilled,fog,not visible,High,5052,Good
AV,11655,1385.05,762.55,6,11.2,Rash,fog,not visible,Low,5105,Good
AV,11656,1065.4,779.8,7,10.49,Skilled,fog,not visible,High,7578,Good
AV,11657,910.6,842.6,5,12.22,Skilled,motorway,overcast,Low,7579,Good
AV,11658,13.8,770.4,2,12.25,Rash,night,clear,Low,3441,Medium
AV,11659,40.1,711.3,6,9.72,Skilled,fog,not visible,High,3982,Medium
AV,11660,1784.2,830.5,7,11.53,Rash,motorway,overcast,Low,4369,Medium
AV,11661,760.4,776.366666666667,13,11.09,Skilled,snow,slippery,Low,7580,Good
AV,11662,1707.35,748.5,2,10.23,Skilled,fog,not visible,High,5049,Medium
AV,11663,1022.9,837.1,10,9.68,Skilled,rain,slippery,High,7581,Good
AV,11664,1314.9,804.2,2,12.33,Skilled,motorway,overcast,Low,5495,Good
AV,11665,822.6,771.2,7,10.38,Skilled,fog,not visible,High,7582,Good
AV,11666,936.95,850.2,20,12.55,Skilled,motorway,overcast,Low,7583,Good
AV,11667,430.0,790.4,5,11.22,Rash,night,clear,Low,5056,Good
AV,11668,1056.43333333333,802.0,8,10.76,Skilled,snow,slippery,High,7584,Good
AV,11669,745.85,791.05,7,11.37,Skilled,motorway,overcast,Low,7585,Good
AV,11670,570.6,796.6,5,9.69,Skilled,fog,not visible,High,5716,Good
AV,11671,765.3,760.6,9,11.4,Skilled,motorway,overcast,Low,7586,Good
AV,11672,50.5,751.0,5,12.52,Rash,motorway,overcast,Low,4110,Medium
AV,11673,1825.0,746.6,12,9.69,Rash,rain,slippery,High,4280,Medium
AV,11674,1779.2,761.9,4,9.75,Rash,rain,slippery,High,4400,Medium
AV,11675,798.7,764.8,14,9.85,Skilled,rain,slippery,High,7587,Good
AV,11676,727.6,757.4,5,10.55,Skilled,fog,not visible,High,7588,Good
AV,11677,539.95,771.25,7,9.85,Rash,fog,not visible,High,5488,Good
AV,11678,1061.5,775.8,6,11.1,Skilled,motorway,overcast,Low,7589,Good
AV,11679,1437.4,796.9,4,12.04,Skilled,junction,sunny,Low,5093,Good
AV,11680,735.95,795.05,5,10.73,Rash,snow,slippery,High,7590,Good
AV,11681,303.4,772.3,2,10.92,Skilled,fog,not visible,High,5008,Good
AV,11682,781.7,802.75,9,11.22,Skilled,night,clear,Low,7591,Good
AV,11683,1163.2,799.3,6,10.65,Skilled,rain,slippery,High,7418,Good
AV,11684,546.1,786.133333333333,9,9.72,Skilled,fog,not visible,High,5568,Good
AV,11685,1175.9,866.0,4,9.09,Skilled,rain,slippery,High,7315,Good
AV,11686,679.3,820.5,6,9.79,Skilled,fog,not visible,High,7592,Good
AV,11687,589.3,752.2,18,11.05,Skilled,snow,slippery,Low,6067,Good
AV,11688,760.9,818.6,12,9.83,Skilled,fog,not visible,High,7593,Good
AV,11689,978.05,771.1,14,10.5,Skilled,rain,slippery,High,7594,Good
AV,11690,873.1,843.9,2,11.04,Skilled,snow,slippery,Low,7595,Good
AV,11691,874.1,759.5,6,11.05,Skilled,night,clear,Low,7596,Good
AV,11692,952.5,773.3,21,10.1,Rash,fog,not visible,High,7597,Good
AV,11693,630.9,751.5,6,11.21,Skilled,fog,not visible,Low,7095,Good
AV,11694,1046.1,761.2,6,10.8,Skilled,motorway,overcast,High,7598,Good
AV,11695,839.1,759.425,34,10.96,Skilled,night,clear,High,7599,Good
AV,11696,1111.4,858.4,13,12.43,Skilled,night,clear,Low,7600,Good
AV,11697,1196.3,791.65,17,11.29,Skilled,motorway,overcast,Low,6899,Good
AV,11698,787.3,802.7,12,10.99,Rash,night,clear,High,7601,Good
AV,11699,1115.2,751.1,10,11.63,Rash,night,clear,Low,7602,Good
AV,11700,843.7,768.9,9,11.15,Skilled,fog,not visible,Low,7603,Good
AV,11701,840.35,767.05,11,10.43,Skilled,fog,not visible,High,7604,Good
AV,11702,832.4,786.4,12,10.48,Skilled,fog,not visible,High,7605,Good
AV,11703,593.1,751.5,12,11.1,Rash,snow,slippery,Low,6304,Good
AV,11704,349.5,779.2,25,10.24,Skilled,fog,not visible,High,5041,Good
AV,11705,1047.2,756.8,15,10.87,Skilled,snow,slippery,High,7606,Good
AV,11706,723.8,808.3,6,12.66,Skilled,motorway,overcast,Low,7607,Good
AV,11707,330.9,796.6,7,10.98,Rash,fog,not visible,High,5017,Good
AV,11708,937.7,794.2,9,10.78,Skilled,snow,slippery,High,7608,Good
AV,11709,1040.5,762.7,23,10.63,Skilled,rain,slippery,High,7609,Good
AV,11710,801.0,748.1,15,11.22,Skilled,rain,slippery,Low,7610,Good
AV,11711,777.6,783.1,8,12.68,Skilled,motorway,overcast,Low,7611,Good
AV,11712,841.65,773.9,23,11.11,Skilled,night,clear,Low,7612,Good
AV,11713,1538.5,783.2,6,11.98,Skilled,motorway,overcast,Low,5056,Good
