Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
VRU,7179,1336,786.6,16,10.52,Decisive,fog,not visible,High,2453,Medium
VRU,7180,234.85,802.45,4,12.7,Decisive,junction,sunny,Low,1959,Medium
VRU,7181,69.46666667,720.5333333,6,11.34,Decisive,fog,not visible,Low,1570,Medium
VRU,7182,1045.8,772.4,6,10.57,Non-decisive,night,clear,High,2042,Good
VRU,7183,277.55,765.1,21,9.48,Non-decisive,rain,slippery,High,1987,Good
VRU,7184,1580.2,713.9,5,11.53,Decisive,night,clear,Low,2454,Medium
VRU,7185,1718.833333,751.2,13,11.7,Decisive,motorway,overcast,Low,2140,Medium
VRU,7186,1323.5,766.78,20,11.38,Decisive,snow,slippery,Low,2455,Medium
VRU,7187,1155.2,833,9,12.01,Non-decisive,fog,not visible,Low,2456,Good
VRU,7188,1267.7,738.15,6,12.18,Decisive,motorway,overcast,Low,2457,Medium
VRU,7189,34.2,788.6,7,10.8,Decisive,night,clear,High,1474,Medium
VRU,7190,644.55,740.25,8,11.74,Decisive,night,clear,Low,1988,Medium
VRU,7191,1145.4,748.5,17,10.8,Decisive,night,clear,High,2458,Good
VRU,7192,841.4,839.1,5,12.36,Decisive,night,clear,Low,1969,Medium
VRU,7193,726.8666667,748.9333333,13,11.44,Decisive,fog,not visible,Low,1995,Good
VRU,7194,1669.7,736.9,7,10.68,Decisive,rain,slippery,High,2279,Medium
VRU,7195,1573.05,752.45,10,10.96,Decisive,motorway,overcast,High,2459,Medium
VRU,7196,1497.3,807.8,14,10.67,Non-decisive,night,clear,High,2460,Good
VRU,7197,30,692.2333333,7,11.5,Decisive,motorway,overcast,Low,1380,Medium
VRU,7198,338.9,796.3,6,10,Decisive,fog,not visible,High,1989,Good
VRU,7199,118.9,763.35,9,11.66,Non-decisive,night,clear,Low,1746,Medium
VRU,7200,654.9,751.5,7,11.08,Decisive,snow,slippery,Low,1994,Medium
VRU,7201,758.2,824.2,4,10.3,Decisive,fog,not visible,High,1997,Good
VRU,7202,413.85,791.45,7,10.72,Decisive,snow,slippery,High,1993,Good
VRU,7203,1880.55,776.85,12,11.3,Decisive,fog,not visible,Low,1677,Medium
VRU,7204,50.5,789.1,6,12.03,Decisive,night,clear,Low,1553,Medium
VRU,7205,818.3,774.5666667,5,12.29,Non-decisive,night,clear,Low,1981,Medium
VRU,7206,108.7666667,740.3666667,11,10.1,Decisive,fog,not visible,High,1704,Medium
VRU,7207,1171.8,792.8,15,9.67,Non-decisive,rain,slippery,High,2461,Medium
VRU,7208,512.9666667,770.0666667,22,11.78,Decisive,night,clear,Low,1996,Medium
VRU,7209,1822.9,769.1,8,11.68,Non-decisive,night,clear,Low,1860,Medium
VRU,7210,654.15,776.25,9,12.31,Non-decisive,night,clear,Low,1998,Medium
VRU,7211,1223.45,777.45,8,10.47,Non-decisive,fog,not visible,High,2462,Medium
VRU,7212,1804.7,760.5,9,9.94,Decisive,fog,not visible,High,1875,Medium
VRU,7213,720.95,776,3,10.13,Decisive,fog,not visible,High,1999,Medium
VRU,7214,97.6,765,8,11.56,Decisive,night,clear,Low,1733,Medium
VRU,7215,229.55,750,8,9.05,Decisive,rain,slippery,High,1967,Good
VRU,7216,813.6,785.9,7,11.18,Decisive,snow,slippery,Low,2000,Medium
VRU,7217,353.55,734.95,17,11.68,Decisive,motorway,overcast,Low,2001,Medium
VRU,7218,1072.45,766.025,20,11.13,Decisive,night,clear,Low,2120,Good
VRU,7219,651.1,791.7,9,11.85,Decisive,night,clear,Low,2002,Good
VRU,7220,378.5,810.3,11,9.76,Decisive,fog,not visible,High,2003,Medium
VRU,7221,618,808,1,9.13,Decisive,rain,slippery,High,2004,Medium
VRU,7222,1747.825,734.1,9,10.86,Decisive,fog,not visible,High,2149,Medium
VRU,7223,592.25,728.8,10,11.95,Decisive,night,clear,Low,2005,Medium
VRU,7224,10.3,739.15,8,12.58,Decisive,motorway,overcast,Low,1239,Medium
VRU,7225,755.6,796.65,14,11.26,Decisive,snow,slippery,Low,2006,Good
VRU,7226,1115.8,820.7,9,10.39,Decisive,fog,not visible,High,2259,Good
VRU,7227,402.7,760.9,12,11.37,Decisive,motorway,overcast,Low,2007,Good
VRU,7228,579.7,721.5,5,12.55,Decisive,motorway,overcast,Low,2008,Medium
VRU,7229,602.9,760.7333333,13,10.78,Decisive,snow,slippery,High,2009,Good
VRU,7230,1893.5,709.8,7,11.66,Decisive,night,clear,Low,1663,Medium
VRU,7231,432.4,751.36,22,9.1,Decisive,rain,slippery,High,2010,Medium
VRU,7232,218.3,761.0333333,11,12.38,Non-decisive,motorway,overcast,Low,1961,Medium
VRU,7233,1806.2,746.1,19,11.04,Decisive,snow,slippery,Low,1880,Medium
VRU,7234,1097.6,746.2,11,10.08,Non-decisive,fog,not visible,High,2230,Good
VRU,7235,1071.45,771.55,16,11.97,Decisive,night,clear,Low,2163,Good
VRU,7236,943.6,868.5,3,9.33,Decisive,rain,slippery,High,2007,Good
VRU,7237,257.5,762.15,10,12.68,Decisive,motorway,overcast,Low,1986,Medium
VRU,7238,1715.3,695.6,4,11.21,Decisive,fog,not visible,Low,2165,Medium
VRU,7239,1373.1,852.1,3,12.16,Decisive,fog,not visible,Low,2463,Medium
VRU,7240,1689.9,767.5,4,10.25,Decisive,fog,not visible,High,2282,Good
VRU,7241,1527.3,743.3,12,10.94,Decisive,rain,slippery,High,2464,Good
VRU,7242,1574.5,740.2,12,11.08,Non-decisive,snow,slippery,Low,2465,Good
VRU,7243,1795,802.4,13,12.04,Non-decisive,fog,not visible,Low,1883,Medium
VRU,7244,1618.9,743.85,15,11.88,Decisive,night,clear,Low,2466,Medium
VRU,7245,149,741.6666667,8,11.45,Decisive,motorway,overcast,Low,1919,Good
VRU,7246,998.45,829.4,10,11.55,Decisive,night,clear,Low,2014,Good
VRU,7247,1630.45,766.25,9,10.33,Decisive,fog,not visible,High,2467,Good
VRU,7248,1818.7,678.5,2,10.96,Decisive,snow,slippery,High,1891,Medium
VRU,7249,1642.55,817.75,6,10.13,Decisive,fog,not visible,High,2327,Medium
VRU,7250,703.8,812.1,5,12.03,Decisive,night,clear,Low,2011,Medium
VRU,7251,1475.6,780.4,13,10.42,Decisive,fog,not visible,High,2468,Good
VRU,7252,1216.6,763.6333333,21,10.66,Decisive,rain,slippery,High,2469,Medium
VRU,7253,1315.8,758.1,14,10.75,Decisive,night,clear,High,2470,Medium
VRU,7254,304.2,793.7333333,10,10.2,Decisive,fog,not visible,High,2000,Medium
VRU,7255,734.35,786.4,10,11.02,Non-decisive,motorway,overcast,Low,2012,Medium
VRU,7256,633.3,778.7,18,11.49,Decisive,motorway,overcast,Low,2013,Medium
VRU,7257,211.3,789.4,5,11.43,Decisive,night,clear,Low,1971,Good
VRU,7258,1548.15,762.575,15,11.33,Decisive,snow,slippery,Low,2471,Good
VRU,7259,612.3333333,751.2666667,15,12.11,Non-decisive,night,clear,Low,2015,Good
VRU,7260,1607.033333,765.8,9,11.71,Decisive,fog,not visible,Low,2472,Good
VRU,7261,561.7,779.9,7,11.21,Decisive,night,clear,Low,2016,Good
VRU,7262,328.1,765.7,5,12.88,Decisive,motorway,overcast,Low,2014,Good
VRU,7263,1584.2,745.5666667,13,10.92,Decisive,snow,slippery,High,2473,Medium
VRU,7264,1284.4,770.3,6,9.93,Decisive,fog,not visible,High,2474,Medium
VRU,7265,1856.4,713.2,7,10.97,Decisive,snow,slippery,High,1685,Medium
VRU,7266,1143.266667,769.5333333,29,10.58,Non-decisive,rain,slippery,High,2475,Medium
VRU,7267,1717.066667,787.1333333,13,13.79,Decisive,junction,sunny,Low,2171,Good
VRU,7268,487.7,760.5,18,12.4,Decisive,motorway,overcast,Low,2017,Good
VRU,7269,48.15,731.1,18,11.18,Non-decisive,night,clear,Low,1569,Medium
VRU,7270,1280,781.25,6,12.26,Decisive,fog,not visible,Low,2476,Medium
VRU,7271,824,762.85,3,8.91,Decisive,rain,slippery,High,2019,Medium
VRU,7272,1361.7,831.7,1,10.62,Non-decisive,snow,slippery,High,2477,Medium
VRU,7273,752.4,764.5,15,10.69,Decisive,fog,not visible,High,2020,Good
VRU,7274,589.3,845.7,4,11.53,Decisive,motorway,overcast,Low,2018,Medium
VRU,7275,1175.68,777.56,25,11.45,Decisive,fog,not visible,Low,2478,Medium
VRU,7276,1469.4,753.25,12,11.87,Decisive,night,clear,Low,2479,Good
VRU,7277,230.4,740.8,5,12.58,Non-decisive,motorway,overcast,Low,1992,Medium
VRU,7278,394.1,754.65,12,10.96,Decisive,fog,not visible,High,2021,Good
VRU,7279,1520.9,762.7,24,11.06,Decisive,snow,slippery,Low,2480,Good
VRU,7280,1620.65,792.05,8,10.13,Decisive,rain,slippery,High,2481,Good
VRU,7281,1403.9,736.7,7,11.66,Non-decisive,night,clear,Low,2482,Medium
VRU,7282,1232.3,757.55,13,10.93,Non-decisive,fog,not visible,High,2483,Medium
VRU,7283,756.35,782.8,10,11.22,Decisive,snow,slippery,Low,2022,Medium
VRU,7284,1245.8,832,2,10.97,Decisive,snow,slippery,High,2484,Medium
VRU,7285,390.6,759.425,13,11.23,Non-decisive,motorway,overcast,Low,2023,Good
VRU,7286,511.7,786.1,3,10.43,Decisive,fog,not visible,High,2024,Medium
VRU,7287,1190.933333,771.0666667,12,10.4,Decisive,snow,slippery,High,2485,Good
VRU,7288,675.2,759.1,11,9.17,Decisive,rain,slippery,High,2025,Good
VRU,7289,1873.4,789.2,10,10.27,Decisive,fog,not visible,High,1719,Medium
VRU,7290,238.4,721.4,5,9.83,Non-decisive,fog,not visible,High,1997,Good
VRU,7291,1877.45,720.75,10,11.74,Non-decisive,motorway,overcast,Low,1740,Medium
VRU,7292,663.7,822.7,2,12.19,Decisive,motorway,overcast,Low,2026,Medium
VRU,7293,1622,766.5,14,9.82,Decisive,fog,not visible,High,2486,Medium
VRU,7294,460.8,855.2,9,10.37,Non-decisive,rain,slippery,High,2027,Good
VRU,7295,299.6333333,732.8333333,11,11.68,Decisive,night,clear,Low,2019,Medium
VRU,7296,444.9,720.6,6,12.38,Decisive,motorway,overcast,Low,2028,Good
VRU,7297,1332.9,813.7,9,11.65,Decisive,motorway,overcast,Low,2487,Medium
VRU,7298,586.04,759.12,14,10.73,Decisive,fog,not visible,High,2029,Medium
VRU,7299,1424.86,772.22,14,10.39,Decisive,fog,not visible,High,2488,Good
VRU,7300,1177.666667,772.9333333,20,10.2,Decisive,fog,not visible,High,2489,Good
VRU,7301,1531.1,745.6,10,11.87,Decisive,night,clear,Low,2490,Good
VRU,7302,1505.05,742.6,14,11.15,Non-decisive,night,clear,Low,2491,Good
VRU,7303,1552.5,861.1,1,12.28,Non-decisive,night,clear,Low,2492,Good
VRU,7304,673.7,848.8,1,11.26,Decisive,snow,slippery,Low,2030,Medium
VRU,7305,1464.3,771.5,5,10.15,Decisive,night,clear,High,2493,Good
VRU,7306,1831.975,738.375,10,11.11,Non-decisive,snow,slippery,Low,1809,Medium
VRU,7307,1338.95,765.5,11,11.83,Decisive,night,clear,Low,2494,Medium
VRU,7308,555.65,782.25,10,10.33,Decisive,snow,slippery,High,2031,Medium
VRU,7309,1782.2,728.3333333,11,10.25,Decisive,fog,not visible,High,1949,Medium
VRU,7310,435.8,747.6,4,10.47,Decisive,fog,not visible,High,2032,Good
VRU,7311,489.8428571,762.2571429,18,11.19,Decisive,fog,not visible,Low,2033,Good
VRU,7312,426.5,744.4333333,15,11.75,Decisive,motorway,overcast,Low,2034,Good
VRU,7313,415,741.3,3,9.8,Non-decisive,fog,not visible,High,2035,Good
VRU,7314,542,735.1333333,5,10.6,Decisive,snow,slippery,High,2036,Medium
VRU,7315,1606.9,804.9,3,11.32,Decisive,fog,not visible,Low,2495,Good
VRU,7316,1110.64,769.88,27,11.83,Decisive,night,clear,Low,2301,Good
VRU,7317,1803.35,718.8,4,10.9,Decisive,snow,slippery,High,1964,Medium
VRU,7318,638.8,754.825,14,11.9,Non-decisive,night,clear,Low,2037,Good
VRU,7319,1769.7,776.1,5,11.67,Non-decisive,night,clear,Low,2038,Good
VRU,7320,993.3,754.4,9,11.34,Decisive,motorway,overcast,Low,2032,Good
VRU,7321,1089.95,761.15,9,11.14,Decisive,snow,slippery,Low,2233,Good
VRU,7322,1662.7,720,3,11.6,Decisive,night,clear,Low,2287,Good
VRU,7323,1644.4,762.2,15,11.13,Decisive,fog,not visible,Low,2347,Good
VRU,7324,1472.6,822.3,11,10.37,Non-decisive,fog,not visible,High,2496,Good
VRU,7325,1449.76,771.86,27,11.22,Decisive,night,clear,Low,2497,Good
VRU,7326,1286.7,813.6,4,10.05,Decisive,fog,not visible,High,2498,Medium
VRU,7327,97.86666667,755.7,11,11.79,Decisive,fog,not visible,Low,1740,Medium
VRU,7328,1724.16,775.16,16,11.34,Non-decisive,snow,slippery,Low,2178,Good
VRU,7329,1115.55,762.3,20,11.43,Decisive,night,clear,Low,2360,Medium
VRU,7330,1239.35,743.9,6,12.06,Decisive,night,clear,Low,2499,Medium
VRU,7331,1684.75,779.8,11,9.95,Non-decisive,fog,not visible,High,2289,Good
VRU,7332,1041.8,748.6333333,11,10.03,Decisive,fog,not visible,High,1947,Medium
VRU,7333,405,758.1,10,11.92,Decisive,fog,not visible,Low,2038,Good
VRU,7334,1192.5,781.3,17,10.71,Decisive,night,clear,High,2500,Medium
VRU,7335,137.2333333,729.2666667,6,11.47,Decisive,motorway,overcast,Low,1817,Medium
VRU,7336,1665.95,794.55,10,11.28,Decisive,fog,not visible,Low,2297,Good
VRU,7337,1594.65,781.35,16,10.64,Decisive,fog,not visible,High,2501,Good
VRU,7338,455,745.4,10,11.29,Decisive,night,clear,Low,2039,Good
VRU,7339,1438.2,810.6,8,12.85,Non-decisive,motorway,overcast,Low,2502,Good
VRU,7340,1033,752.2,4,11.75,Decisive,night,clear,Low,2049,Good
VRU,7341,279.5,772.2,10,11.8,Decisive,night,clear,Low,2040,Good
VRU,7342,1309.8,788.55,13,10.74,Decisive,fog,not visible,High,2503,Medium
VRU,7343,493.55,747.6,12,10.73,Decisive,snow,slippery,High,2041,Good
VRU,7344,633.2,740.9,6,11.41,Decisive,snow,slippery,Low,2043,Medium
VRU,7345,1332.5,747.3,9,10.85,Decisive,fog,not visible,High,2504,Medium
VRU,7346,1202.4,770.64,36,10.49,Decisive,rain,slippery,High,2505,Good
VRU,7347,565.55,756.45,10,12.47,Decisive,motorway,overcast,Low,2044,Good
VRU,7348,1397.566667,768.0333333,13,10.69,Decisive,snow,slippery,High,2506,Medium
VRU,7349,934.8,817.2,9,10.48,Non-decisive,fog,not visible,High,2021,Good
VRU,7350,755.925,767.275,11,11.02,Decisive,night,clear,Low,2046,Medium
VRU,7351,1579.75,733.05,14,11.67,Decisive,night,clear,Low,2507,Good
VRU,7352,341.1,818.6,6,12.07,Non-decisive,night,clear,Low,2042,Good
VRU,7353,1397.05,784.1,16,10.06,Decisive,fog,not visible,High,2508,Medium
VRU,7354,1796,775.55,9,12.22,Non-decisive,motorway,overcast,Low,1966,Medium
VRU,7355,1518.9,845.7,5,10.69,Decisive,night,clear,High,2509,Good
VRU,7356,1085.25,810.6,7,11.22,Decisive,night,clear,Low,2205,Good
VRU,7357,1283.4,799.7,4,10.83,Non-decisive,fog,not visible,High,2510,Good
VRU,7358,1905.6,737.9,7,10.32,Non-decisive,fog,not visible,High,1674,Medium
VRU,7359,240.3,758.8,4,10.89,Decisive,night,clear,High,2006,Good
VRU,7360,1491.075,752.275,13,11.79,Decisive,night,clear,Low,2511,Good
VRU,7361,525,804.2,9,10.44,Non-decisive,rain,slippery,High,2045,Medium
VRU,7362,658.65,819.65,9,11.2,Decisive,snow,slippery,Low,2047,Medium
VRU,7363,1389.833333,773.4333333,6,10.21,Non-decisive,fog,not visible,High,2512,Medium
VRU,7364,890.1,800.6,5,9.81,Decisive,fog,not visible,High,2001,Medium
VRU,7365,1664.9,798.75,10,10.52,Decisive,fog,not visible,High,2300,Good
VRU,7366,1222.8,765.54,18,10.75,Decisive,rain,slippery,High,2513,Medium
VRU,7367,1824,792.8,8,11.48,Non-decisive,night,clear,Low,1908,Good
VRU,7368,749.85,819.55,4,10.03,Decisive,fog,not visible,High,2051,Good
VRU,7369,224.75,729.25,4,10.87,Decisive,fog,not visible,High,1991,Medium
VRU,7370,800.4,748.4,8,11.48,Decisive,motorway,overcast,Low,2040,Good
VRU,7371,1669.2,739.8,6,12.44,Decisive,fog,not visible,Low,2318,Medium
VRU,7372,1662.3,829.8,2,12.84,Decisive,motorway,overcast,Low,2328,Good
VRU,7373,1253.928571,777.1285714,33,12.2,Decisive,junction,sunny,Low,2514,Medium
VRU,7374,1817.6,763.9,11,11.86,Decisive,night,clear,Low,1973,Medium
VRU,7375,390.3,751.65,9,10.36,Decisive,fog,not visible,High,2048,Good
VRU,7376,1669.2,816.8,8,9.79,Decisive,fog,not visible,High,2333,Good
VRU,7377,1899.5,743.9,12,11.79,Decisive,night,clear,Low,1684,Medium
VRU,7378,1328.8,758.3,20,11.16,Decisive,motorway,overcast,Low,2515,Good
VRU,7379,688.3,800.6,4,10.78,Non-decisive,rain,slippery,High,2050,Medium
VRU,7380,227.75,775.175,11,10.05,Non-decisive,rain,slippery,High,2012,Medium
VRU,7381,1435.85,762.65,11,11.46,Decisive,snow,slippery,Low,2516,Good
VRU,7382,1614.75,767.75,20,10.58,Decisive,fog,not visible,High,2517,Medium
VRU,7383,974.9,759.4,11,11.81,Decisive,motorway,overcast,Low,1833,Good
VRU,7384,610.5,763.8,1,11.05,Non-decisive,snow,slippery,Low,2052,Good
VRU,7385,270.9666667,745.0666667,21,9.89,Decisive,fog,not visible,High,2049,Good
VRU,7386,482.7,767.4,13,12.06,Decisive,motorway,overcast,Low,2053,Good
VRU,7387,1321.62,761.4,23,11.73,Decisive,motorway,overcast,Low,2518,Medium
VRU,7388,581,743.5,5,9.32,Decisive,rain,slippery,High,2054,Good
VRU,7389,266.4,779.3,2,11.38,Decisive,junction,sunny,Low,2055,Good
VRU,7390,142.3,731.35,13,11.58,Decisive,night,clear,Low,1907,Medium
VRU,7391,982.1,764.5,14,10.47,Non-decisive,rain,slippery,High,2055,Good
VRU,7392,1894.3,728.7,10,11.7,Decisive,night,clear,Low,1712,Medium
VRU,7393,1838.65,763.5,12,11.21,Decisive,fog,not visible,Low,1811,Medium
VRU,7394,1663.24,781.76,10,11.86,Decisive,night,clear,Low,2348,Good
VRU,7395,1465.4,756.4,12,10.85,Decisive,snow,slippery,High,2519,Good
VRU,7396,1242.2,762.1,16,10.75,Non-decisive,rain,slippery,High,2520,Good
VRU,7397,95.9,740.5,5,11.74,Decisive,fog,not visible,Low,1754,Medium
VRU,7398,1483.85,791.5,11,10.23,Non-decisive,fog,not visible,High,2521,Good
VRU,7399,71.2,757.6,9,12.31,Non-decisive,night,clear,Low,1610,Medium
VRU,7400,390.1666667,765.8333333,26,10.45,Non-decisive,fog,not visible,High,2056,Good
VRU,7401,206.6666667,718.5333333,17,11.22,Decisive,snow,slippery,Low,1930,Good
VRU,7402,1118.833333,753.8666667,9,11.06,Decisive,snow,slippery,Low,2377,Good
VRU,7403,130.6,698.4,4,10.88,Non-decisive,rain,slippery,High,1770,Medium
VRU,7404,1195.7,814.3,15,10.3,Decisive,rain,slippery,High,2522,Medium
VRU,7405,329.3333333,745.1666667,8,10.24,Decisive,rain,slippery,High,2057,Medium
VRU,7406,1222.025,775.325,12,11.1,Decisive,fog,not visible,Low,2523,Medium
VRU,7407,1723.5,797.6,6,10.45,Non-decisive,rain,slippery,High,2220,Good
VRU,7408,47.3,768.2,5,9.79,Decisive,rain,slippery,High,1590,Medium
VRU,7409,1702.15,747.25,14,10.65,Decisive,night,clear,High,2245,Good
VRU,7410,1656.8,731.4,6,12.01,Decisive,night,clear,Low,2413,Good
VRU,7411,276.05,749.7,11,9.48,Non-decisive,rain,slippery,High,2058,Medium
VRU,7412,50,741.15,17,11.87,Decisive,snow,slippery,Low,1619,Medium
VRU,7413,528.7,821.6,3,8.73,Decisive,rain,slippery,High,2059,Medium
VRU,7414,1675.05,759.45,7,9.75,Non-decisive,fog,not visible,High,2309,Good
VRU,7415,1513.6,778.7,17,10.82,Decisive,fog,not visible,High,2524,Good
VRU,7416,292.6,713.1,11,11.12,Decisive,snow,slippery,Low,2060,Good
VRU,7417,1551.1,803.8,11,10.32,Decisive,fog,not visible,High,2525,Good
VRU,7418,1529.75,750.75,9,10.89,Decisive,fog,not visible,High,2526,Good
VRU,7419,1696.6,745.1,15,11.52,Decisive,night,clear,Low,2286,Medium
VRU,7420,1292.5,750.2666667,9,11.03,Decisive,motorway,overcast,Low,2527,Medium
VRU,7421,1544.1,761,9,11.86,Decisive,motorway,overcast,Low,2528,Good
VRU,7422,1617.3,819.7,6,11.19,Decisive,night,clear,Low,2529,Good
VRU,7423,1732.6,758.1,8,11.19,Decisive,motorway,overcast,Low,2170,Medium
VRU,7424,1618.3,750.2,5,11.63,Decisive,night,clear,Low,2530,Good
VRU,7425,773.8,764,6,11.77,Decisive,night,clear,Low,2062,Good
VRU,7426,1253.025,773.875,20,10.16,Decisive,rain,slippery,High,2531,Medium
VRU,7427,543.1333333,746.4333333,16,12,Decisive,night,clear,Low,2061,Medium
VRU,7428,1564.775,798.725,11,11.27,Decisive,fog,not visible,Low,2532,Good
VRU,7429,357.5,765.7,5,12.9,Decisive,motorway,overcast,Low,2063,Good
VRU,7430,1630.6,750.6,4,9.52,Decisive,rain,slippery,High,2533,Medium
VRU,7431,172.15,739.1,7,12.78,Decisive,motorway,overcast,Low,1941,Medium
VRU,7432,1120.7,788.7,14,11.61,Decisive,motorway,overcast,Low,2466,Medium
VRU,7433,194.8,717.1,8,12.27,Decisive,night,clear,Low,1950,Good
VRU,7434,101.4,778.4,10,11.5,Decisive,night,clear,Low,1787,Medium
VRU,7435,1486.066667,757.5,14,11.15,Decisive,night,clear,Low,2534,Good
VRU,7436,1276.233333,772.4,12,10.98,Decisive,fog,not visible,High,2535,Medium
VRU,7437,1091,763.15,10,10.98,Decisive,fog,not visible,High,2308,Good
VRU,7438,1445.85,826.1,4,10.06,Decisive,fog,not visible,High,2536,Good
VRU,7439,1463.4,835.3,3,10.94,Decisive,night,clear,High,2537,Good
VRU,7440,1472.3,739.15,5,11.31,Non-decisive,night,clear,Low,2538,Good
VRU,7441,496.1,773.4,9,10.81,Non-decisive,rain,slippery,High,2064,Good
VRU,7442,602.7,748,7,9.97,Decisive,fog,not visible,High,2065,Good
VRU,7443,1422.2,743.8,19,10.18,Non-decisive,rain,slippery,High,2539,Good
VRU,7444,400.1,765,5,11.47,Decisive,night,clear,Low,2066,Medium
VRU,7445,345.9,815.3,7,11.56,Decisive,night,clear,Low,2067,Good
VRU,7446,712.6,838.4,7,9.94,Non-decisive,fog,not visible,High,2068,Good
VRU,7447,1166.1,813.4,6,11.02,Decisive,night,clear,Low,2540,Medium
VRU,7448,47.4,776.1,8,10.21,Decisive,rain,slippery,High,1636,Good
VRU,7449,905.4,756.3,2,11.95,Non-decisive,night,clear,Low,2060,Good
VRU,7450,1255.266667,760.4333333,17,11.14,Decisive,night,clear,Low,2541,Medium
VRU,7451,216,729.7,9,11.09,Decisive,night,clear,Low,1995,Good
VRU,7452,1834.3,736.9,3,9.86,Non-decisive,fog,not visible,High,1824,Medium
VRU,7453,1138.6,753.45,8,9.63,Decisive,fog,not visible,High,2542,Medium
VRU,7454,669.9,785.8,10,10.63,Decisive,fog,not visible,High,2069,Medium
VRU,7455,1216.133333,754.5666667,12,11.74,Decisive,motorway,overcast,Low,2543,Medium
VRU,7456,580.55,750.85,8,9.9,Decisive,rain,slippery,High,2070,Medium
VRU,7457,1268.1,751.5,6,11.66,Non-decisive,motorway,overcast,Low,2544,Medium
VRU,7458,1442.8,757.4,15,11.56,Non-decisive,night,clear,Low,2545,Good
VRU,7459,1675.45,727.6,9,11.83,Decisive,night,clear,Low,2338,Good
VRU,7460,747,820.7,1,12.63,Decisive,motorway,overcast,Low,2071,Medium
VRU,7461,1744.7,763.95,9,11.58,Non-decisive,fog,not visible,Low,2177,Good
VRU,7462,1686.05,763.6,9,10.75,Non-decisive,snow,slippery,High,2343,Medium
VRU,7463,667,776.7,7,10.13,Non-decisive,fog,not visible,High,2072,Good
VRU,7464,543.1,718.9,5,12.51,Decisive,motorway,overcast,Low,2073,Medium
VRU,7465,1254.516667,757.15,19,10.34,Decisive,rain,slippery,High,2546,Good
VRU,7466,770.4,794.3,7,10.99,Non-decisive,fog,not visible,High,2074,Good
VRU,7467,1683.133333,764.8666667,8,13.29,Decisive,motorway,overcast,Low,2376,Medium
VRU,7468,98,677.4,7,10.96,Decisive,motorway,overcast,High,1747,Medium
VRU,7469,1161.4,773.65,16,10.71,Decisive,snow,slippery,High,2547,Good
VRU,7470,1338.5,767.9,6,11.61,Decisive,night,clear,Low,2548,Medium
VRU,7471,1059.9,786.9,6,10.93,Non-decisive,fog,not visible,High,2086,Good
VRU,7472,1378.7,748.9333333,8,11.31,Decisive,snow,slippery,Low,2549,Good
VRU,7473,1304.5,831.3,7,10.57,Non-decisive,snow,slippery,High,2550,Medium
VRU,7474,1110.925,758.825,11,9.88,Decisive,rain,slippery,High,2426,Good
VRU,7475,1383.833333,768.8666667,8,10.65,Decisive,snow,slippery,High,2551,Medium
VRU,7476,765.1,762.1,7,9.74,Decisive,fog,not visible,High,2075,Good
VRU,7477,1217.6,802.1,14,11.4,Decisive,motorway,overcast,Low,2552,Medium
VRU,7478,477.1,755,17,9.62,Non-decisive,fog,not visible,High,2076,Good
VRU,7479,1409.1,821,6,9.58,Decisive,fog,not visible,High,2553,Medium
VRU,7480,1025.2,766.8,5,9.27,Decisive,rain,slippery,High,2077,Good
VRU,7481,590.0666667,756.7,13,12.16,Decisive,motorway,overcast,Low,2078,Medium
VRU,7482,1126.05,762.45,18,10.48,Decisive,fog,not visible,High,2467,Good
VRU,7483,1145.566667,802.5,6,12.41,Decisive,motorway,overcast,Low,2554,Medium
VRU,7484,1806.675,719.725,8,11.37,Decisive,snow,slippery,Low,1983,Good
VRU,7485,1248.4,759.45,10,10.66,Decisive,snow,slippery,High,2555,Medium
VRU,7486,1849.05,742.8,16,11.87,Non-decisive,night,clear,Low,1829,Medium
VRU,7487,1258.98,770.26,13,11.14,Decisive,motorway,overcast,Low,2556,Medium
VRU,7488,1075.6,769.55,9,11.71,Decisive,motorway,overcast,Low,2243,Good
VRU,7489,1716,779.3,6,12.19,Decisive,motorway,overcast,Low,2224,Medium
VRU,7490,1699.4,817.35,5,10.65,Non-decisive,fog,not visible,High,2320,Medium
VRU,7491,395.1,788.5,6,10.53,Decisive,fog,not visible,High,2077,Good
VRU,7492,1142.1,760.6,17,11.26,Decisive,night,clear,Low,2557,Good
VRU,7493,1505.2,752.5,13,11.48,Decisive,motorway,overcast,Low,2558,Medium
VRU,7494,363.82,752.86,20,10.8,Decisive,fog,not visible,High,2079,Good
VRU,7495,1280.05,760.225,20,11.52,Decisive,motorway,overcast,Low,2559,Medium
VRU,7496,1586.666667,786.9,13,11.74,Non-decisive,night,clear,Low,2560,Good
VRU,7497,1791.2,735.5,10,11.63,Decisive,snow,slippery,Low,2011,Medium
VRU,7498,1816.3,739.6,6,12.19,Decisive,motorway,overcast,Low,2000,Medium
VRU,7499,1545.2,809.4,8,11.01,Decisive,fog,not visible,Low,2561,Good
VRU,7500,1092.5,804.5,3,11.65,Decisive,night,clear,Low,2313,Good
VRU,7501,729.3,787.8,3,13.02,Decisive,fog,not visible,Low,2082,Medium
VRU,7502,735.5,745.9,8,11.04,Decisive,snow,slippery,Low,2083,Medium
